ghi,hour,etr,dhi,dni,pressure,wind_dir,wind_speed,gh_lx,dn_lx,dh_lx,lx_combined
0.0971943887775551,0.7826086956521738,0.36306235201262826,0.13532513181019332,0.056994818652849735,0.387755102040817,0.0,0.0,0.10400763358778625,0.054865424430641824,0.14218009478672985,0.11737307871448534
0.03907815631262525,0.8260869565217391,0.16890292028413575,0.06151142355008787,0.021761658031088083,0.408163265306122,0.6944444444444444,0.2578616352201258,0.04007633587786259,0.016563146997929608,0.0631911532385466,0.04564508616674429
0.0030060120240480957,0.8695652173913043,0.01499605367008682,0.005272407732864675,0.0010362694300518134,0.387755102040817,0.8055555555555556,0.1320754716981132,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.408163265306122,0.5833333333333334,0.06289308176100629,0.0,0.0,0.0,0.0
0.001002004008016032,0.21739130434782608,0.008681925808997633,0.0017574692442882249,0.0,0.387755102040817,0.0,0.0,0.0,0.0,0.0,0.0
0.05711422845691382,0.2608695652173913,0.1483820047355959,0.08084358523725835,0.07979274611398963,0.387755102040817,0.0,0.0,0.059160305343511445,0.052795031055900624,0.08688783570300158,0.07824871914299023
0.0971943887775551,0.30434782608695654,0.3425414364640884,0.1704745166959578,0.0,0.408163265306122,0.0,0.0,0.10591603053435114,0.0,0.17535545023696683,0.10340009315323707
0.17334669338677353,0.34782608695652173,0.5311760063141279,0.3040421792618629,0.0,0.4285714285714306,0.6666666666666667,0.1320754716981132,0.1898854961832061,0.0,0.31437598736176936,0.18537494177922684
0.4248496993987976,0.3913043478260869,0.7016574585635359,0.6766256590509666,0.06010362694300518,0.408163265306122,0.02777777777777778,0.16352201257861637,0.4446564885496183,0.06211180124223603,0.6714060031595577,0.44294364229156963
0.2985971943887775,0.43478260869565216,0.8413575374901342,0.523725834797891,0.0,0.4285714285714306,0.8333333333333334,0.5157232704402516,0.33492366412213737,0.0,0.5545023696682464,0.32696786213320916
0.27054108216432865,0.4782608695652174,0.941594317284925,0.4745166959578207,0.0,0.44897959183673564,0.5833333333333334,0.031446540880503145,0.31202290076335876,0.0,0.5165876777251185,0.3046110852352119
0.6172344689378757,0.5217391304347826,0.9952644041041832,0.9367311072056238,0.08911917098445596,0.4285714285714306,0.5833333333333334,0.1320754716981132,0.6479007633587786,0.09213250517598344,0.9368088467614534,0.6339077782952958
0.6513026052104208,0.5652173913043478,0.9976322020520916,0.8242530755711774,0.19481865284974093,0.4285714285714306,0.6666666666666667,0.031446540880503145,0.6822519083969465,0.2070393374741201,0.8262243285939969,0.6697717745691663
0.40581162324649295,0.6086956521739131,0.9502762430939227,0.5887521968365553,0.07875647668393781,0.408163265306122,0.0,0.0,0.42748091603053434,0.08074534161490683,0.5955766192733017,0.42058686539357243
0.7695390781563125,0.6521739130434783,0.8547750591949487,0.2038664323374341,0.8248704663212435,0.408163265306122,0.0,0.0,0.7576335877862596,0.8250517598343686,0.2211690363349131,0.8062412668840242
0.6232464929859719,0.6956521739130435,0.7190213101815311,0.17750439367311072,0.7823834196891192,0.387755102040817,0.1388888888888889,0.06289308176100629,0.6383587786259541,0.7908902691511388,0.22274881516587677,0.7331159757801584
0.43587174348697394,0.7391304347826086,0.5509076558800315,0.24604569420035147,0.57720207253886,0.408163265306122,0.11111111111111112,0.06289308176100629,0.43225190839694655,0.5693581780538303,0.2559241706161137,0.5426176059618072
0.27054108216432865,0.7826086956521738,0.3638516179952644,0.15114235500878734,0.5461139896373056,0.387755102040817,0.0,0.0,0.26622137404580154,0.5,0.17535545023696683,0.40661387983232417
0.08917835671342685,0.8260869565217391,0.1696921862667719,0.08260105448154657,0.2632124352331606,0.387755102040817,0.3611111111111111,0.06289308176100629,0.08874045801526717,0.1780538302277433,0.10268562401263823,0.1537028411737308
0.004008016032064128,0.8695652173913043,0.01578531965272297,0.005272407732864675,0.022797927461139896,0.408163265306122,0.3888888888888889,0.031446540880503145,0.0,0.0,0.0,0.0
0.0,0.9565217391304348,0.0,0.0,0.0,0.408163265306122,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.043478260869565216,0.0,0.0,0.0,0.408163265306122,0.0,0.050314465408805034,0.0,0.0,0.0,0.0
0.0,0.08695652173913043,0.0,0.0,0.0,0.408163265306122,0.6666666666666667,0.05660377358490566,0.0,0.0,0.0,0.0
0.0,0.13043478260869565,0.0,0.0,0.0,0.408163265306122,0.5833333333333334,0.05660377358490566,0.0,0.0,0.0,0.0
0.0,0.17391304347826086,0.0,0.0,0.0,0.408163265306122,0.638888888888889,0.06289308176100629,0.0,0.0,0.0,0.0
0.001002004008016032,0.21739130434782608,0.008681925808997633,0.0017574692442882249,0.0031088082901554403,0.408163265306122,0.5833333333333334,0.031446540880503145,0.0,0.0,0.0,0.0
0.06212424849699398,0.2608695652173913,0.1499605367008682,0.07381370826010544,0.14196891191709843,0.408163265306122,0.638888888888889,0.06289308176100629,0.06297709923664122,0.08799171842650104,0.08530805687203791,0.09548206800186307
0.2224448897795591,0.30434782608695654,0.34333070244672453,0.24956063268892792,0.25181347150259065,0.408163265306122,0.6666666666666667,0.09433962264150944,0.2232824427480916,0.2339544513457557,0.25118483412322273,0.28830926874708895
0.36773547094188375,0.34782608695652173,0.5327545382794001,0.3233743409490334,0.36994818652849737,0.408163265306122,0.6111111111111112,0.1320754716981132,0.3778625954198473,0.38509316770186336,0.325434439178515,0.4536562645551933
0.5991983967935871,0.3913043478260869,0.7024467245461721,0.42003514938488573,0.5523316062176166,0.408163265306122,0.6944444444444444,0.2578616352201258,0.607824427480916,0.5703933747412009,0.4186413902053712,0.6767582673497904
0.6613226452905812,0.43478260869565216,0.8421468034727703,0.523725834797891,0.4632124352331606,0.408163265306122,0.6111111111111112,0.2893081761006289,0.6727099236641221,0.48240165631469983,0.5181674565560821,0.6981835118770378
0.8557114228456913,0.4782608695652174,0.9423835832675612,0.3409490333919156,0.7564766839378237,0.408163265306122,0.6666666666666667,0.2578616352201258,0.8807251908396946,0.777432712215321,0.3838862559241706,0.8928737773637634
0.9018036072144288,0.5217391304347826,0.9952644041041832,0.39191564147627417,0.7347150259067358,0.387755102040817,0.6111111111111112,0.22641509433962265,0.9255725190839694,0.7525879917184266,0.43285939968404424,0.9180251513740103
0.7625250501002003,0.5652173913043478,0.9984214680347278,0.4885764499121265,0.5212435233160622,0.387755102040817,0.5833333333333334,0.16352201257861637,0.8015267175572519,0.546583850931677,0.5276461295418642,0.7927340475081509
0.6763527054108216,0.6086956521739131,0.9502762430939227,0.4657293497363796,0.46632124352331605,0.36734693877551194,0.6666666666666667,0.1949685534591195,0.7108778625954199,0.48861283643892345,0.49447077409162715,0.712622263623661
0.6452905811623246,0.6521739130434783,0.8547750591949487,0.367311072056239,0.5492227979274611,0.36734693877551194,0.6111111111111112,0.2578616352201258,0.6526717557251908,0.5590062111801243,0.3791469194312796,0.6818816953889147
0.564128256513026,0.6956521739130435,0.7190213101815311,0.3304042179261863,0.5637305699481865,0.36734693877551194,0.6666666666666667,0.2578616352201258,0.5639312977099237,0.567287784679089,0.334913112164297,0.6292501164415464
0.39378757515030055,0.7391304347826086,0.5509076558800315,0.2478031634446397,0.49222797927461137,0.3469387755102069,0.6111111111111112,0.22641509433962265,0.40553435114503816,0.4979296066252588,0.27014218009478674,0.5016301816488123
0.2374749498997996,0.7826086956521738,0.3638516179952644,0.18804920913884005,0.38652849740932643,0.3469387755102069,0.638888888888889,0.16352201257861637,0.23950381679389313,0.35817805383022777,0.20537124802527645,0.3386120167675827
0.07314629258517033,0.8260869565217391,0.1696921862667719,0.10720562390158171,0.07668393782383419,0.36734693877551194,0.7222222222222222,0.09433962264150944,0.07538167938931298,0.053830227743271224,0.11216429699842022,0.09408476944573824
0.0030060120240480957,0.8695652173913043,0.01578531965272297,0.005272407732864675,0.007253886010362694,0.36734693877551194,0.6666666666666667,0.06289308176100629,0.0,0.0,0.0,0.0
0.0,0.9130434782608695,0.0,0.0,0.0,0.387755102040817,0.4166666666666667,0.06289308176100629,0.0,0.0,0.0,0.0
0.0,0.9565217391304348,0.0,0.0,0.0,0.387755102040817,0.4444444444444445,0.06289308176100629,0.0,0.0,0.0,0.0
0.002004008016032064,0.21739130434782608,0.00947119179163378,0.0017574692442882249,0.014507772020725389,0.46938775510204067,0.0,0.0,0.0,0.0,0.0,0.0
0.07314629258517033,0.2608695652173913,0.15074980268350435,0.05975395430579965,0.27979274611398963,0.46938775510204067,0.0,0.0,0.0715648854961832,0.1873706004140787,0.07740916271721959,0.14205868653935724
0.24549098196392782,0.30434782608695654,0.34490923441199683,0.15817223198594024,0.48290155440414506,0.46938775510204067,0.7222222222222222,0.1949685534591195,0.24904580152671754,0.44099378881987583,0.1895734597156398,0.37587331159757803
0.4218436873747495,0.34782608695652173,0.5335438042620363,0.18101933216168717,0.6424870466321243,0.48979591836734926,0.8055555555555556,0.16352201257861637,0.4255725190839694,0.6387163561076605,0.20537124802527645,0.5556590591523055
0.6232464929859719,0.3913043478260869,0.7032359905288083,0.27240773286467485,0.716062176165803,0.46938775510204067,0.8055555555555556,0.22641509433962265,0.6297709923664122,0.7267080745341615,0.292259083728278,0.720540288775035
0.7094188376753506,0.43478260869565216,0.8429360694554064,0.34446397188049205,0.6549222797927461,0.46938775510204067,0.8055555555555556,0.22641509433962265,0.7194656488549618,0.6677018633540374,0.36492890995260663,0.7591988821611552
0.8657314629258517,0.4782608695652174,0.9431728492501973,0.3198594024604569,0.7813471502590673,0.46938775510204067,0.8611111111111112,0.22641509433962265,0.866412213740458,0.7857142857142858,0.34755134281200634,0.8789007918025151
0.5230460921843687,0.5217391304347826,0.9960536700868192,0.6203866432337434,0.18238341968911917,0.44897959183673564,0.7777777777777778,0.06289308176100629,0.5572519083969465,0.1956521739130435,0.636650868878357,0.5477410340009315
0.5791583166332664,0.5652173913043478,0.9984214680347278,0.6555360281195078,0.22072538860103627,0.44897959183673564,0.5555555555555556,0.16352201257861637,0.6125954198473282,0.24016563146997932,0.6619273301737757,0.6022356776897997
0.6903807615230461,0.6086956521739131,0.9502762430939227,0.6151142355008787,0.38445595854922276,0.4285714285714306,0.5277777777777778,0.1320754716981132,0.7041984732824427,0.401656314699793,0.6066350710900474,0.7033069399161621
0.7695390781563125,0.6521739130434783,0.8547750591949487,0.21441124780316342,0.8155440414507772,0.408163265306122,0.5833333333333334,0.16352201257861637,0.7547709923664122,0.8146997929606626,0.22906793048973143,0.8025151374010248
0.5501002004008015,0.6956521739130435,0.7190213101815311,0.22144112478031633,0.6352331606217616,0.387755102040817,0.6666666666666667,0.1949685534591195,0.564885496183206,0.6511387163561078,0.24960505529225907,0.6422915696320447
