ghi,hour,etr,dhi,dni,pressure,wind_dir,wind_speed,gh_lx,dn_lx,dh_lx,lx_combined
0,1,0,0,0,989,270,4.6,0,0,0,0
0,2,0,0,0,989,270,4.6,0,0,0,0
0,3,0,0,0,990,230,3.1,0,0,0,0
0,4,0,0,0,990,250,2.6,0,0,0,0
0,5,0,0,0,991,250,3.6,0,0,0,0
0,6,0,0,0,991,250,2.6,0,0,0,0
0,7,0,0,0,992,270,2.1,0,0,0,0
8,8,54,5,102,993,220,1.5,12,56,9,77
171,9,266,109,328,994,240,2.1,174,236,129,539
228,10,454,153,231,995,270,4.1,237,213,169,619
417,11,589,138,665,995,270,4.1,423,624,162,1209
467,12,660,99,784,995,280,4.1,492,769,131,1392
475,13,664,173,640,995,270,4.1,496,634,197,1327
223,14,598,190,77,995,290,3.1,244,75,212,531
307,15,469,140,501,994,290,2.6,313,455,162,930
94,16,284,77,83,993,50,0.5,102,65,89,256
6,17,69,6,0,994,90,0.5,7,0,7,14
0,18,0,0,0,994,0,0.0,0,0,0,0
0,19,0,0,0,994,80,0.5,0,0,0,0
0,20,0,0,0,995,20,0.5,0,0,0,0
0,21,0,0,0,994,10,0.5,0,0,0,0
0,22,0,0,0,994,10,1.5,0,0,0,0
0,23,0,0,0,994,0,0.0,0,0,0,0
0,0,0,0,0,994,0,0.0,0,0,0,0
0,1,0,0,0,994,190,3.6,0,0,0,0
0,2,0,0,0,994,190,3.6,0,0,0,0
0,3,0,0,0,994,160,3.6,0,0,0,0
0,4,0,0,0,994,170,3.1,0,0,0,0
0,5,0,0,0,993,150,3.1,0,0,0,0
0,6,0,0,0,992,150,4.6,0,0,0,0
0,7,0,0,0,992,150,6.2,0,0,0,0
2,8,54,2,0,991,150,5.1,3,0,3,6
34,9,266,34,0,991,150,5.7,40,0,40,80
55,10,454,55,0,991,150,6.2,66,0,66,132
167,11,588,164,6,990,160,5.1,188,5,186,379
215,12,659,204,24,989,170,4.6,242,20,233,495
89,13,662,89,0,987,160,4.1,107,0,107,214
183,14,596,170,30,986,150,2.6,201,29,188,418
48,15,466,48,0,986,160,4.6,58,0,58,116
28,16,281,28,0,987,230,2.6,34,0,34,68
4,17,66,4,0,988,210,2.1,5,0,5,10
0,18,0,0,0,988,220,2.1,0,0,0,0
0,19,0,0,0,989,220,2.1,0,0,0,0
0,20,0,0,0,989,230,2.1,0,0,0,0
0,21,0,0,0,989,230,2.6,0,0,0,0
0,22,0,0,0,989,230,3.1,0,0,0,0
0,23,0,0,0,989,240,3.1,0,0,0,0
0,0,0,0,0,989,250,3.6,0,0,0,0
0,1,0,0,0,989,310,5.1,0,0,0,0
0,2,0,0,0,989,320,5.7,0,0,0,0
0,3,0,0,0,990,300,4.6,0,0,0,0
0,4,0,0,0,990,320,4.1,0,0,0,0
0,5,0,0,0,990,330,4.6,0,0,0,0
0,6,0,0,0,991,330,2.1,0,0,0,0
0,7,0,0,0,991,310,2.6,0,0,0,0
2,8,55,2,0,992,320,3.1,3,0,3,6
34,9,267,34,0,993,330,2.6,40,0,40,80
48,10,454,48,0,994,330,2.6,58,0,58,116
70,11,588,70,0,994,320,2.6,84,0,84,168
80,12,658,80,0,994,330,2.6,97,0,97,194
136,13,660,136,0,993,340,2.6,158,0,158,316
68,14,593,68,0,993,10,0.5,82,0,82,164
75,15,463,75,0,993,40,2.1,88,0,88,176
61,16,278,61,0,994,0,0.0,69,0,69,138
4,17,64,4,0,994,40,0.5,5,0,5,10
0,18,0,0,0,995,80,0.5,0,0,0,0
0,19,0,0,0,994,120,2.1,0,0,0,0
0,20,0,0,0,995,180,1.5,0,0,0,0
0,21,0,0,0,995,170,2.6,0,0,0,0
0,22,0,0,0,995,170,3.1,0,0,0,0
0,23,0,0,0,993,150,4.6,0,0,0,0
0,0,0,0,0,994,150,4.1,0,0,0,0
0,1,0,0,0,979,140,1.0,0,0,0,0
0,2,0,0,0,978,170,2.6,0,0,0,0
0,3,0,0,0,979,220,1.5,0,0,0,0
0,4,0,0,0,979,260,3.6,0,0,0,0
0,5,0,0,0,979,250,3.1,0,0,0,0
0,6,0,0,0,979,260,3.1,0,0,0,0
0,7,0,0,0,980,300,7.2,0,0,0,0
1,8,55,1,0,981,290,7.2,1,0,1,2
26,9,267,26,0,982,310,9.8,31,0,31,62
234,10,454,166,213,983,300,8.7,251,197,188,636
64,11,587,64,0,983,300,6.2,78,0,78,156
86,12,657,86,0,983,290,4.1,104,0,104,208
77,13,658,77,0,983,300,6.2,93,0,93,186
74,14,591,74,0,984,290,7.2,89,0,89,178
48,15,461,48,0,985,300,6.7,58,0,58,116
93,16,275,75,93,986,290,6.2,101,72,87,260
7,17,62,7,0,987,300,6.2,9,0,9,18
0,18,0,0,0,987,290,5.7,0,0,0,0
0,19,0,0,0,988,300,4.6,0,0,0,0
0,20,0,0,0,988,310,5.1,0,0,0,0
0,21,0,0,0,988,330,3.6,0,0,0,0
0,22,0,0,0,988,310,5.7,0,0,0,0
0,23,0,0,0,989,320,4.6,0,0,0,0
0,0,0,0,0,989,310,5.7,0,0,0,0
0,1,0,0,0,993,160,2.6,0,0,0,0
0,2,0,0,0,993,150,2.6,0,0,0,0
0,3,0,0,0,992,150,2.6,0,0,0,0
0,4,0,0,0,992,140,2.1,0,0,0,0
0,5,0,0,0,991,150,2.1,0,0,0,0
0,6,0,0,0,991,160,2.1,0,0,0,0
0,7,0,0,0,990,160,2.6,0,0,0,0
9,8,56,4,174,990,160,2.6,16,102,10,128
170,9,268,68,538,990,170,4.6,170,393,96,659
310,10,455,84,700,989,180,5.7,319,628,117,1064
416,11,587,85,793,988,170,6.2,425,752,112,1289
472,12,656,177,633,987,180,5.1,491,625,200,1316
113,13,657,113,0,986,180,4.1,133,0,133,266
97,14,589,97,0,984,160,4.1,114,0,114,228
54,15,458,54,0,984,190,5.1,65,0,65,130
37,16,273,37,0,984,180,3.6,43,0,43,86
2,17,60,2,0,984,190,2.1,3,0,3,6
0,18,0,0,0,984,160,2.1,0,0,0,0
0,19,0,0,0,984,140,3.1,0,0,0,0
0,20,0,0,0,983,130,2.1,0,0,0,0
0,21,0,0,0,982,140,2.1,0,0,0,0
0,22,0,0,0,981,90,1.0,0,0,0,0
0,23,0,0,0,981,50,0.5,0,0,0,0
0,0,0,0,0,980,0,0.0,0,0,0,0
0,1,0,0,0,996,320,2.1,0,0,0,0
0,2,0,0,0,997,330,3.1,0,0,0,0
0,3,0,0,0,997,330,2.1,0,0,0,0
0,4,0,0,0,997,320,2.1,0,0,0,0
0,5,0,0,0,998,340,1.5,0,0,0,0
0,6,0,0,0,998,290,1.5,0,0,0,0
0,7,0,0,0,999,290,2.6,0,0,0,0
1,8,57,1,0,999,280,1.5,1,0,1,2
25,9,269,25,0,1000,260,2.1,30,0,30,60
55,10,455,55,0,1001,250,1.5,66,0,66,132
83,11,587,83,0,1000,200,2.6,99,0,99,198
80,12,655,80,0,1000,190,2.1,97,0,97,194
95,13,656,95,0,999,170,2.6,113,0,113,226
142,14,588,142,0,998,160,2.6,162,0,162,324
241,15,456,136,325,998,170,2.6,254,301,157,712
152,16,270,78,389,997,150,2.6,155,285,101,541
5,17,58,5,0,997,130,1.5,6,0,6,12
0,18,0,0,0,996,120,2.1,0,0,0,0
0,19,0,0,0,996,150,2.1,0,0,0,0
0,20,0,0,0,996,140,2.1,0,0,0,0
0,21,0,0,0,995,140,1.5,0,0,0,0
0,22,0,0,0,995,140,1.5,0,0,0,0
0,23,0,0,0,994,150,2.6,0,0,0,0
0,0,0,0,0,994,160,3.1,0,0,0,0
0,1,0,0,0,986,320,4.1,0,0,0,0
0,2,0,0,0,986,310,3.6,0,0,0,0
0,3,0,0,0,986,320,4.1,0,0,0,0
0,4,0,0,0,986,320,3.6,0,0,0,0
0,5,0,0,0,986,330,3.6,0,0,0,0
0,6,0,0,0,987,330,3.6,0,0,0,0
0,7,0,0,0,987,330,3.6,0,0,0,0
1,8,58,1,0,988,320,4.1,1,0,1,2
25,9,270,25,0,989,340,5.7,30,0,30,60
48,10,456,48,0,990,330,5.7,58,0,58,116
115,11,587,115,0,990,330,5.1,134,0,134,268
74,12,655,74,0,990,340,5.1,90,0,90,180
77,13,655,77,0,990,340,4.6,93,0,93,186
63,14,586,63,0,990,330,5.7,77,0,77,154
70,15,454,70,0,991,320,4.1,82,0,82,164
55,16,268,55,0,992,330,6.2,62,0,62,124
6,17,56,6,0,993,320,6.2,7,0,7,14
0,18,0,0,0,994,310,5.1,0,0,0,0
0,19,0,0,0,994,320,6.2,0,0,0,0
0,20,0,0,0,994,320,5.1,0,0,0,0
0,21,0,0,0,995,310,4.1,0,0,0,0
0,22,0,0,0,996,310,3.6,0,0,0,0
0,23,0,0,0,996,330,3.1,0,0,0,0
0,0,0,0,0,996,320,3.6,0,0,0,0
0,1,0,0,0,989,190,3.1,0,0,0,0
0,2,0,0,0,989,190,3.1,0,0,0,0
0,3,0,0,0,988,180,2.6,0,0,0,0
0,4,0,0,0,987,180,1.5,0,0,0,0
0,5,0,0,0,987,190,2.6,0,0,0,0
0,6,0,0,0,987,160,1.5,0,0,0,0
0,7,0,0,0,987,170,2.1,0,0,0,0
3,8,59,3,0,987,180,1.5,4,0,4,8
51,9,271,51,0,987,170,1.8,58,0,58,116
55,10,456,55,0,988,160,2.1,66,0,66,132
64,11,587,64,0,987,180,2.6,78,0,78,156
74,12,655,74,0,986,0,0.0,90,0,90,180
101,13,654,101,0,986,170,1.0,120,0,120,240
176,14,584,167,24,986,170,1.5,199,19,192,410
48,15,452,48,0,986,170,1.5,58,0,58,116
73,16,266,66,38,987,210,2.1,80,30,74,184
5,17,55,5,0,987,250,3.1,6,0,6,12
0,18,0,0,0,987,250,1.0,0,0,0,0
0,19,0,0,0,987,250,1.0,0,0,0,0
0,20,0,0,0,987,250,1.5,0,0,0,0
0,21,0,0,0,987,300,3.1,0,0,0,0
0,22,0,0,0,987,350,3.6,0,0,0,0
0,23,0,0,0,987,330,2.6,0,0,0,0
0,0,0,0,0,987,330,4.1,0,0,0,0
0,1,0,0,0,996,190,4.6,0,0,0,0
0,2,0,0,0,996,190,4.6,0,0,0,0
0,3,0,0,0,995,190,5.7,0,0,0,0
0,4,0,0,0,995,180,4.6,0,0,0,0
0,5,0,0,0,994,190,4.6,0,0,0,0
0,6,0,0,0,994,190,4.6,0,0,0,0
0,7,0,0,0,994,200,4.6,0,0,0,0
7,8,60,5,44,994,190,4.1,9,21,7,37
109,9,273,84,129,994,190,4.1,117,99,98,314
316,10,457,121,599,994,200,5.1,326,542,150,1018
415,11,588,90,781,994,190,5.1,437,750,124,1311
453,12,654,106,748,992,190,4.6,475,730,136,1341
450,13,653,103,748,991,180,6.2,472,731,134,1337
393,14,583,91,728,991,180,5.7,411,697,123,1231
267,15,450,93,546,990,190,6.7,273,485,118,876
147,16,263,49,519,990,170,4.1,150,386,77,613
9,17,53,6,97,990,170,2.1,13,53,10,76
0,18,0,0,0,991,180,3.1,0,0,0,0
0,19,0,0,0,991,180,3.6,0,0,0,0
0,20,0,0,0,991,190,3.6,0,0,0,0
0,21,0,0,0,991,180,4.1,0,0,0,0
0,22,0,0,0,991,180,3.1,0,0,0,0
0,23,0,0,0,990,170,2.6,0,0,0,0
0,0,0,0,0,990,180,3.1,0,0,0,0
0,1,0,0,0,1007,180,0.5,0,0,0,0
0,2,0,0,0,1006,200,0.5,0,0,0,0
0,3,0,0,0,1006,180,1.5,0,0,0,0
0,4,0,0,0,1006,170,0.5,0,0,0,0
0,5,0,0,0,1006,170,2.6,0,0,0,0
0,6,0,0,0,1005,200,1.0,0,0,0,0
0,7,0,0,0,1005,150,2.1,0,0,0,0
12,8,61,5,193,1005,0,0.0,19,114,12,145
176,9,274,68,556,1005,190,3.6,177,410,97,684
316,10,458,82,718,1004,190,5.1,326,646,116,1088
415,11,588,84,793,1004,190,4.6,426,752,111,1289
472,12,654,88,826,1003,200,4.1,488,799,117,1404
467,13,652,82,831,1002,180,5.1,487,806,113,1406
404,14,582,76,793,1001,180,6.2,418,755,106,1279
288,15,449,63,708,1001,170,5.1,295,638,92,1025
146,16,261,43,557,1001,170,5.1,151,416,74,641
8,17,52,5,107,1000,170,5.1,13,58,9,80
0,18,0,0,0,1000,180,4.6,0,0,0,0
0,19,0,0,0,999,180,4.6,0,0,0,0
0,20,0,0,0,999,190,5.1,0,0,0,0
0,21,0,0,0,998,180,4.6,0,0,0,0
0,22,0,0,0,998,180,5.1,0,0,0,0
0,23,0,0,0,998,190,4.6,0,0,0,0
0,0,0,0,0,997,190,4.6,0,0,0,0
0,1,0,0,0,1008,0,0.0,0,0,0,0
0,2,0,0,0,1008,170,0.5,0,0,0,0
0,3,0,0,0,1008,180,1.0,0,0,0,0
0,4,0,0,0,1008,180,0.5,0,0,0,0
0,5,0,0,0,1008,170,0.5,0,0,0,0
0,6,0,0,0,1008,170,1.0,0,0,0,0
0,7,0,0,0,1009,0,0.0,0,0,0,0
11,8,63,7,110,1009,0,0.0,15,53,12,80
159,9,276,98,311,1010,260,1.0,164,229,119,512
315,10,459,95,674,1010,230,2.6,322,602,125,1049
415,11,589,86,787,1009,240,4.6,425,746,113,1284
472,12,654,88,826,1008,260,4.1,488,799,117,1404
467,13,652,82,831,1008,250,4.1,486,806,113,1405
404,14,581,76,793,1008,240,3.1,418,754,106,1278
288,15,447,61,714,1008,230,2.1,295,644,91,1030
146,16,260,42,562,1008,210,1.5,146,430,67,643
8,17,50,6,85,1008,290,1.0,12,39,10,61
0,18,0,0,0,1008,0,0.0,0,0,0,0
0,19,0,0,0,1008,0,0.0,0,0,0,0
0,20,0,0,0,1008,0,0.0,0,0,0,0
0,21,0,0,0,1008,0,0.0,0,0,0,0
0,22,0,0,0,1007,310,0.5,0,0,0,0
0,23,0,0,0,1007,250,0.5,0,0,0,0
0,0,0,0,0,1007,210,1.5,0,0,0,0
0,1,0,0,0,1013,0,0.0,0,0,0,0
0,2,0,0,0,1013,0,0.0,0,0,0,0
0,3,0,0,0,1013,160,0.5,0,0,0,0
0,4,0,0,0,1013,160,0.5,0,0,0,0
0,5,0,0,0,1013,0,0.0,0,0,0,0
0,6,0,0,0,1013,180,1.0,0,0,0,0
0,7,0,0,0,1013,160,0.5,0,0,0,0
0,8,64,0,0,1013,200,1.0,0,0,0,0
142,9,277,114,142,1014,190,0.5,150,108,129,387
103,10,461,103,0,1013,200,1.0,117,0,117,234
172,11,590,167,12,1013,200,1.0,194,9,190,393
331,12,655,230,217,1011,210,2.6,357,219,255,831
325,13,651,248,167,1010,210,3.1,349,168,271,788
284,14,580,213,172,1010,210,2.1,305,169,235,709
224,15,446,130,296,1010,200,2.1,236,272,150,658
141,16,258,75,360,1010,200,3.1,143,258,96,497
8,17,49,5,117,1010,200,0.5,13,63,9,85
0,18,0,0,0,1010,210,0.5,0,0,0,0
0,19,0,0,0,1010,210,0.5,0,0,0,0
0,20,0,0,0,1009,0,0.0,0,0,0,0
0,21,0,0,0,1009,170,1.0,0,0,0,0
0,22,0,0,0,1009,0,0.0,0,0,0,0
0,23,0,0,0,1009,200,0.5,0,0,0,0
0,0,0,0,0,1009,220,0.5,0,0,0,0
0,1,0,0,0,1019,360,2.1,0,0,0,0
0,2,0,0,0,1019,330,1.0,0,0,0,0
0,3,0,0,0,1019,40,1.8,0,0,0,0
0,4,0,0,0,1019,20,2.6,0,0,0,0
0,5,0,0,0,1019,280,2.1,0,0,0,0
0,6,0,0,0,1019,340,2.1,0,0,0,0
0,7,0,0,0,1019,320,1.0,0,0,0,0
0,8,66,0,0,1020,320,1.0,0,0,0,0
183,9,279,69,573,1020,320,2.6,183,427,98,708
322,10,462,78,742,1020,320,2.6,334,672,113,1119
421,11,591,83,805,1019,320,3.1,432,765,111,1308
471,12,655,90,820,1018,320,3.1,487,792,118,1397
467,13,651,82,831,1017,320,2.6,486,806,113,1405
403,14,579,74,799,1016,320,2.6,418,761,105,1284
288,15,444,61,719,1016,320,1.5,296,647,91,1034
141,16,256,43,533,1016,330,2.1,144,394,73,611
7,17,48,4,126,1016,330,1.5,12,72,8,92
0,18,0,0,0,1016,0,0.0,0,0,0,0
0,19,0,0,0,1015,0,0.0,0,0,0,0
0,20,0,0,0,1015,0,0.0,0,0,0,0
0,21,0,0,0,1015,170,1.0,0,0,0,0
0,22,0,0,0,1014,0,0.0,0,0,0,0
0,23,0,0,0,1014,170,0.5,0,0,0,0
0,0,0,0,0,1013,180,0.5,0,0,0,0
0,1,0,0,0,1016,30,2.1,0,0,0,0
0,2,0,0,0,1016,10,2.6,0,0,0,0
0,3,0,0,0,1017,30,4.1,0,0,0,0
0,4,0,0,0,1017,30,4.1,0,0,0,0
0,5,0,0,0,1018,20,3.1,0,0,0,0
0,6,0,0,0,1018,10,3.6,0,0,0,0
0,7,0,0,0,1019,30,2.6,0,0,0,0
0,8,67,0,0,1020,20,2.1,0,0,0,0
174,9,281,71,512,1020,360,3.6,174,382,97,653
321,10,464,83,723,1020,20,3.1,332,653,117,1102
415,11,592,140,652,1020,360,3.6,421,612,164,1197
330,12,656,229,217,1019,360,3.1,356,219,254,829
290,13,651,226,137,1019,350,4.1,312,138,249,699
153,14,579,151,6,1018,350,3.1,174,4,172,350
202,15,443,135,215,1019,350,3.1,213,197,151,561
77,16,255,67,54,1019,350,2.6,84,43,76,203
6,17,47,5,53,1019,360,2.1,9,24,7,40
0,18,0,0,0,1019,350,3.1,0,0,0,0
0,19,0,0,0,1019,360,2.1,0,0,0,0
0,20,0,0,0,1019,350,3.6,0,0,0,0
0,21,0,0,0,1019,360,3.1,0,0,0,0
0,22,0,0,0,1019,330,2.1,0,0,0,0
0,23,0,0,0,1019,340,1.5,0,0,0,0
0,0,0,0,0,1019,10,1.5,0,0,0,0
0,1,0,0,0,1009,0,0.0,0,0,0,0
0,2,0,0,0,1010,0,0.0,0,0,0,0
0,3,0,0,0,1011,140,0.5,0,0,0,0
0,4,0,0,0,1011,0,0.0,0,0,0,0
0,5,0,0,0,1011,0,0.0,0,0,0,0
0,6,0,0,0,1012,0,0.0,0,0,0,0
0,7,0,0,0,1012,0,0.0,0,0,0,0
0,8,69,0,0,1013,0,0.0,0,0,0,0
182,9,284,69,558,1014,330,0.5,182,419,98,699
321,10,466,84,717,1015,140,0.5,332,648,117,1097
421,11,593,84,798,1015,270,1.5,432,759,112,1303
471,12,656,88,820,1014,230,1.0,487,793,117,1397
467,13,651,82,831,1014,190,1.0,486,806,113,1405
403,14,578,75,799,1014,140,0.5,418,760,106,1284
287,15,443,63,713,1014,120,2.1,294,640,92,1026
131,16,254,51,446,1014,90,1.0,134,325,75,534
7,17,46,4,130,1014,50,1.5,12,74,8,94
0,18,0,0,0,1015,30,2.1,0,0,0,0
0,19,0,0,0,1015,30,1.0,0,0,0,0
0,20,0,0,0,1015,30,1.5,0,0,0,0
0,21,0,0,0,1015,30,2.1,0,0,0,0
0,22,0,0,0,1015,360,2.6,0,0,0,0
0,23,0,0,0,1015,30,2.1,0,0,0,0
0,0,0,0,0,1016,30,2.6,0,0,0,0
0,1,0,0,0,995,270,6.2,0,0,0,0
0,2,0,0,0,995,270,5.7,0,0,0,0
0,3,0,0,0,995,260,3.6,0,0,0,0
0,4,0,0,0,995,250,4.6,0,0,0,0
0,5,0,0,0,995,270,3.1,0,0,0,0
0,6,0,0,0,996,280,3.6,0,0,0,0
0,7,0,0,0,997,230,2.1,0,0,0,0
0,8,71,0,0,997,210,2.6,0,0,0,0
189,9,286,77,550,999,250,6.2,188,410,105,703
321,10,468,84,710,999,280,4.6,331,643,117,1091
421,11,594,86,792,1000,280,6.2,431,752,113,1296
471,12,657,91,814,1000,270,6.2,486,787,119,1392
467,13,652,84,825,1000,270,7.7,485,799,114,1398
403,14,578,75,799,1000,250,7.7,418,760,106,1284
287,15,442,60,724,1001,280,6.7,295,651,91,1037
140,16,252,41,548,1002,300,5.7,140,415,65,620
7,17,45,4,145,1003,290,4.1,13,83,9,105
0,18,0,0,0,1004,320,1.5,0,0,0,0
0,19,0,0,0,1004,0,0.0,0,0,0,0
0,20,0,0,0,1005,0,0.0,0,0,0,0
0,21,0,0,0,1006,0,0.0,0,0,0,0
0,22,0,0,0,1007,0,0.0,0,0,0,0
0,23,0,0,0,1007,0,0.0,0,0,0,0
0,0,0,0,0,1008,0,0.0,0,0,0,0
0,1,0,0,0,995,280,2.1,0,0,0,0
0,2,0,0,0,994,130,1.0,0,0,0,0
0,3,0,0,0,994,130,1.0,0,0,0,0
0,4,0,0,0,994,180,0.5,0,0,0,0
0,5,0,0,0,993,230,1.5,0,0,0,0
0,6,0,0,0,993,200,1.0,0,0,0,0
0,7,0,0,0,993,170,0.5,0,0,0,0
0,8,73,0,0,993,140,1.0,0,0,0,0
188,9,288,66,596,993,250,2.6,190,452,97,739
327,10,470,80,741,992,240,2.6,340,673,115,1128
427,11,596,83,810,992,270,5.1,439,771,112,1322
477,12,658,87,832,991,290,5.1,494,806,117,1417
466,13,652,84,825,991,260,5.1,485,799,114,1398
403,14,578,177,550,991,270,6.7,413,528,195,1136
48,15,441,48,0,991,270,5.7,58,0,58,116
72,16,251,63,49,992,270,6.2,79,39,72,190
6,17,44,5,80,992,280,6.7,10,36,8,54
0,18,0,0,0,993,270,5.1,0,0,0,0
0,19,0,0,0,993,290,3.6,0,0,0,0
0,20,0,0,0,994,270,3.6,0,0,0,0
0,21,0,0,0,994,260,5.1,0,0,0,0
0,22,0,0,0,994,280,5.1,0,0,0,0
0,23,0,0,0,994,280,5.1,0,0,0,0
0,0,0,0,0,994,290,4.1,0,0,0,0
0,1,0,0,0,997,120,4.1,0,0,0,0
0,2,0,0,0,997,120,2.6,0,0,0,0
0,3,0,0,0,997,110,2.6,0,0,0,0
0,4,0,0,0,996,110,2.6,0,0,0,0
0,5,0,0,0,995,110,4.6,0,0,0,0
0,6,0,0,0,995,110,4.6,0,0,0,0
0,7,0,0,0,994,130,3.1,0,0,0,0
0,8,75,0,0,994,130,3.1,0,0,0,0
57,9,291,57,0,994,130,3.1,65,0,65,130
54,10,472,54,0,994,150,2.6,65,0,65,130
70,11,598,70,0,993,170,3.6,85,0,85,170
73,12,659,73,0,992,190,4.1,89,0,89,178
77,13,653,77,0,992,200,2.6,93,0,93,186
62,14,578,62,0,992,210,2.1,75,0,75,150
202,15,441,131,226,992,190,2.1,213,207,148,568
139,16,251,74,369,993,160,1.5,142,260,95,497
4,17,44,4,16,993,220,1.0,6,5,6,17
0,18,0,0,0,994,290,3.1,0,0,0,0
0,19,0,0,0,995,310,6.7,0,0,0,0
0,20,0,0,0,996,300,4.6,0,0,0,0
0,21,0,0,0,996,300,6.7,0,0,0,0
0,22,0,0,0,995,300,2.1,0,0,0,0
0,23,0,0,0,995,290,1.0,0,0,0,0
0,0,0,0,0,995,300,1.5,0,0,0,0
0,1,0,0,0,1003,0,0.0,0,0,0,0
0,2,0,0,0,1004,0,0.0,0,0,0,0
0,3,0,0,0,1004,0,0.0,0,0,0,0
0,4,0,0,0,1004,360,0.5,0,0,0,0
0,5,0,0,0,1005,360,0.5,0,0,0,0
0,6,0,0,0,1005,0,0.0,0,0,0,0
0,7,0,0,0,1005,70,1.0,0,0,0,0
0,8,78,0,0,1006,130,1.5,0,0,0,0
187,9,293,68,568,1006,120,1.5,188,434,97,719
326,10,474,83,722,1006,130,2.6,338,657,116,1111
426,11,600,86,798,1006,130,2.6,437,760,113,1310
476,12,661,88,826,1005,130,3.6,493,800,117,1410
466,13,654,86,819,1004,150,3.6,484,793,115,1392
403,14,578,74,798,1003,140,3.6,418,760,105,1283
282,15,441,62,701,1002,130,4.1,288,629,91,1008
135,16,250,43,515,1002,130,3.1,139,377,71,587
6,17,43,3,135,1001,120,3.1,11,77,7,95
0,18,0,0,0,1001,120,3.1,0,0,0,0
0,19,0,0,0,1001,120,4.1,0,0,0,0
0,20,0,0,0,1001,130,4.1,0,0,0,0
0,21,0,0,0,1000,130,3.1,0,0,0,0
0,22,0,0,0,1000,130,3.1,0,0,0,0
0,23,0,0,0,1000,130,4.1,0,0,0,0
0,0,0,0,0,999,130,4.6,0,0,0,0
0,1,0,0,0,991,0,0.0,0,0,0,0
0,2,0,0,0,992,0,0.0,0,0,0,0
0,3,0,0,0,992,340,0.5,0,0,0,0
0,4,0,0,0,992,310,2.1,0,0,0,0
0,5,0,0,0,993,310,3.1,0,0,0,0
0,6,0,0,0,994,320,3.1,0,0,0,0
0,7,0,0,0,995,330,3.1,0,0,0,0
0,8,80,0,0,996,350,2.6,0,0,0,0
49,9,296,49,0,997,360,2.6,57,0,57,114
88,10,477,88,0,998,360,1.0,102,0,102,204
70,11,602,70,0,999,10,1.5,85,0,85,170
73,12,662,73,0,999,10,2.1,89,0,89,178
83,13,655,83,0,999,20,1.0,100,0,100,200
85,14,579,85,0,1000,10,1.5,101,0,101,202
112,15,440,110,6,1001,10,0.5,126,4,125,255
112,16,249,76,200,1001,0,0.0,116,140,91,347
3,17,43,3,0,1002,160,0.5,4,0,4,8
0,18,0,0,0,1002,150,1.0,0,0,0,0
0,19,0,0,0,1003,300,0.5,0,0,0,0
0,20,0,0,0,1003,70,0.5,0,0,0,0
0,21,0,0,0,1003,0,0.0,0,0,0,0
0,22,0,0,0,1003,180,1.0,0,0,0,0
0,23,0,0,0,1004,0,0.0,0,0,0,0
0,0,0,0,0,1004,0,0.0,0,0,0,0
0,1,0,0,0,994,290,4.6,0,0,0,0
0,2,0,0,0,995,260,3.6,0,0,0,0
0,3,0,0,0,995,260,5.1,0,0,0,0
0,4,0,0,0,995,270,4.6,0,0,0,0
0,5,0,0,0,995,270,4.1,0,0,0,0
0,6,0,0,0,995,270,3.1,0,0,0,0
0,7,0,0,0,995,270,3.6,0,0,0,0
0,8,83,0,0,995,270,4.1,0,0,0,0
48,9,299,48,0,995,270,4.6,56,0,56,112
95,10,479,95,0,995,280,4.6,109,0,109,218
191,11,604,183,18,995,280,5.1,214,15,208,437
134,12,664,134,0,995,290,5.7,156,0,156,312
147,13,656,147,0,994,290,5.7,170,0,170,340
62,14,579,62,0,994,290,4.1,75,0,75,150
133,15,440,122,35,994,270,3.6,146,32,136,314
76,16,249,66,60,993,260,2.6,83,44,75,202
2,17,42,2,0,993,260,1.0,3,0,3,6
0,18,0,0,0,993,0,0.0,0,0,0,0
0,19,0,0,0,993,280,0.5,0,0,0,0
0,20,0,0,0,992,140,1.0,0,0,0,0
0,21,0,0,0,992,0,0.0,0,0,0,0
0,22,0,0,0,992,120,0.5,0,0,0,0
0,23,0,0,0,991,110,0.5,0,0,0,0
0,0,0,0,0,991,20,0.5,0,0,0,0
0,1,0,0,0,1004,150,1.5,0,0,0,0
0,2,0,0,0,1003,150,1.5,0,0,0,0
0,3,0,0,0,1002,150,2.6,0,0,0,0
0,4,0,0,0,1001,180,3.6,0,0,0,0
0,5,0,0,0,1001,190,2.6,0,0,0,0
0,6,0,0,0,1000,200,3.1,0,0,0,0
0,7,0,0,0,1000,180,2.6,0,0,0,0
0,8,85,0,0,998,180,2.6,0,0,0,0
88,9,302,87,7,998,190,3.1,98,3,97,198
190,10,482,160,87,997,210,4.6,208,82,180,470
159,11,606,159,0,996,210,5.7,181,0,181,362
171,12,666,168,6,994,210,5.7,196,5,193,394
124,13,657,124,0,992,190,4.6,145,0,145,290
164,14,580,159,12,992,220,3.6,185,9,182,376
159,15,441,137,69,992,210,2.6,174,64,154,392
63,16,249,61,11,992,220,1.5,70,3,70,143
3,17,42,3,0,992,250,4.1,4,0,4,8
0,18,0,0,0,993,270,6.2,0,0,0,0
0,19,0,0,0,993,260,5.1,0,0,0,0
0,20,0,0,0,992,270,6.7,0,0,0,0
0,21,0,0,0,992,280,4.6,0,0,0,0
0,22,0,0,0,993,290,4.4,0,0,0,0
